athlete_id,playing_level,first_test_date,last_test_date,n_sessions,body_weight_bin,relative_strength,jump_height_(imp-mom)_[cm]_mean_cmj,lower-limb_stiffness_[n/m]_mean_cmj,peak_power_[w]_mean_cmj,peak_power_/_bm_[w/kg]_mean_cmj,eccentric_braking_rfd_[n/s]_mean_cmj,eccentric_duration_[ms]_mean_cmj,concentric_duration_[ms]_mean_cmj,rsi-modified_[m/s]_mean_cmj,countermovement_depth_[cm]_mean_cmj,"cmj_stiffness_asymmetry_[%_l,r]_mean_cmj","eccentric_deceleration_impulse_(asymmetry)_[%_l,r]_mean_cmj","p1_concentric_impulse_asymmetry_[%_l,r]_mean_cmj","p2_concentric_impulse_asymmetry_[%_l,r]_mean_cmj",concentric_peak_force_[n]_mean_cmj,eccentric_peak_force_[n]_mean_cmj,minimum_eccentric_force_[n]_mean_cmj,jump_height_(imp-mom)_[cm]_mean_sj,peak_power_[w]_mean_sj,peak_power_/_bm_[w/kg]_mean_sj,"p1_concentric_impulse_asymmetry_[%_l,r]_mean_sj","p2_concentric_impulse_asymmetry_[%_l,r]_mean_sj",peak_vertical_force_[n]_max_imtp,net_peak_vertical_force_[n]_max_imtp,force_at_100ms_[n]_max_imtp,force_at_150ms_[n]_max_imtp,force_at_200ms_[n]_max_imtp,best_active_stiffness_[n/m]_mean_ht,best_jump_height_(flight_time)_[cm]_mean_ht,best_rsi_(flight/contact_time)_mean_ht,best_rsi_(jump_height/contact_time)_[m/s]_mean_ht,peak_takeoff_force_[n]_mean_pp,peak_eccentric_force_[n]_mean_pp,"peak_takeoff_force_asymmetry_[%_l,r]_mean_pp","peak_eccentric_force_asymmetry_[%_l,r]_mean_pp",TSpineRomR,TSpineRomL,ShoulderERL,ShoulderERR,ShoulderIRL,ShoulderIRR
P-E9B42491,High School,2022-05-03,2023-02-02,2,150-160 lbs,4.385,46.015,3477.335,4037.825,57.39,5044.565,558.875,339.5,0.54,-51.125,5.575,4.415,5.44,0.855,1823.78,1831.605,54.79,42.305,4085.83,58.065,8.085,3.19,3715.0,3024.565,1237.3,1762.55,2269.3,58793.01,28.935,3.13,186.215,,,,,,,,,,
P-FB119AC8,High School,2022-05-03,2023-01-24,2,90-100 lbs,,24.01,3124.81,1746.99,40.085,3546.685,435.125,313.625,0.41,-31.43,8.835,10.895,12.09,9.875,971.545,1018.785,45.325,21.385,1690.815,38.805,10.025,7.21,,,,,,26537.93,22.685,2.63,141.44,,,,,,,,,,
P-352B0B1A,High School,2022-05-03,2023-02-02,2,140-150 lbs,4.105,43.135,4421.72,3797.2,56.095,5348.625,483.875,267.5,0.59,-40.81,-5.17,2.155,-2.79,-4.06,1912.15,1918.615,127.105,39.265,3751.95,55.43,8.305,0.98,3389.6,2726.575,1260.4,1622.15,2124.05,78164.465,33.925,3.395,216.75,,,,,,,,,,
P-23851F05,High School,2022-05-05,2023-02-02,4,180-190 lbs,2.977,41.05,4952.218,4818.87,58.775,6524.015,478.938,295.125,0.558,-39.588,7.458,12.672,8.382,2.04,2001.615,2054.66,99.062,37.448,4674.892,57.07,12.285,1.702,3239.847,2421.187,1538.923,1808.43,2327.507,40075.848,36.885,2.77,184.888,,,,,,,,,,
P-595793C4,High School,2022-05-05,2023-02-12,2,140-150 lbs,3.92,39.86,3310.15,3690.63,54.375,3868.72,499.5,323.625,0.51,-42.3,2.405,0.99,0.645,7.565,1528.53,1483.15,81.48,35.285,3601.845,53.07,1.91,6.41,3345.1,2660.11,983.2,1205.2,1541.2,40271.245,35.92,2.935,193.095,,,,,,,,,,
P-792D8A12,High School,2022-05-05,2022-11-28,3,170-180 lbs,2.507,35.787,5551.867,4132.95,52.507,6940.663,444.833,251.333,0.57,-36.293,-9.047,-6.617,-6.61,1.507,2078.683,2081.64,72.143,29.407,3634.95,46.277,-2.25,4.28,2713.567,1942.8,1462.833,1678.433,1871.133,31861.707,30.227,2.423,147.763,1249.71,828.17,14.07,3.95,68.333,64.333,28.95,34.167,27.65,39.533
P-E0BA43EC,High School,2022-05-08,2023-01-29,3,140-150 lbs,1.54,19.267,3455.047,2199.98,34.007,2950.017,504.083,317.667,0.27,-30.707,8.043,11.07,8.437,8.427,1227.297,1116.857,82.033,16.423,1910.807,29.433,2.213,0.08,1782.4,1077.6,993.0,1017.7,1298.0,16708.673,17.417,1.327,60.163,,,,,,,,,,
P-36441106,High School,2022-05-08,2023-02-05,3,140-150 lbs,2.81,37.973,4264.403,3491.053,53.917,4669.897,446.667,263.583,0.567,-34.26,0.317,-7.77,0.653,-1.093,1546.953,1531.703,81.563,35.43,3233.4,49.893,-5.353,2.423,2516.3,1855.63,1191.2,1647.2,1997.3,24512.457,32.693,2.453,152.667,,,,,,,,,,
P-1B54F76E,High School,2022-05-08,2023-02-02,3,130-140 lbs,3.003,31.547,3038.547,3019.113,49.89,2817.66,555.333,286.0,0.42,-28.257,7.67,15.173,7.97,8.403,1348.02,1154.623,296.713,29.73,2922.72,48.327,7.07,8.78,2386.797,1791.467,887.347,1169.38,1471.48,18772.937,22.383,1.727,89.467,,,,,,,,,,
P-7C6BB65D,High School,2022-05-08,2023-02-02,2,160-170 lbs,2.98,33.695,4051.105,3685.52,47.88,4903.71,525.125,318.125,0.425,-40.15,-6.1,-13.925,-1.855,-4.89,1715.48,1717.16,90.25,30.115,3466.095,45.03,-1.0,-4.995,3008.875,2251.46,1682.725,1834.475,2087.025,24917.49,27.48,2.135,122.275,,,,,,,,,,
P-4BA3AA74,High School,2022-05-08,2023-01-29,2,130-140 lbs,3.54,34.395,3567.27,3037.585,47.77,3540.87,536.25,293.75,0.475,-32.01,-5.9,-7.62,-2.63,0.65,1402.305,1377.845,245.775,33.33,2998.77,47.15,1.16,0.605,2901.5,2256.91,1132.9,1471.9,1945.7,26862.8,29.915,2.615,154.92,,,,,,,,,,
P-F20F6578,High School,2022-05-10,2023-01-31,2,110-120 lbs,,32.835,3946.225,2610.525,49.995,3598.815,438.75,243.0,0.49,-25.865,-9.05,-13.7,-7.51,-7.675,1245.68,1192.985,172.855,30.785,2588.165,49.57,-3.64,-3.94,,,,,,37199.23,31.13,2.735,163.815,,,,,,,,,,
P-5741B51D,High School,2022-05-10,2023-01-31,4,170-180 lbs,3.525,42.27,4106.485,4413.762,56.9,5250.04,499.562,309.312,0.545,-43.293,6.69,12.355,5.505,3.81,1864.075,1864.735,94.8,34.188,3944.51,50.87,12.132,6.038,3443.668,2682.375,1163.855,1470.052,1776.938,38941.922,29.575,2.622,155.94,,,,,,,,,,
P-2FDD4EFA,High School,2022-05-10,2022-05-10,1,140-150 lbs,,25.66,3956.22,2642.92,39.59,4248.54,496.0,314.0,0.36,-32.16,4.04,-1.89,3.8,5.93,1371.31,1357.06,83.94,23.45,2508.22,37.57,-12.2,-0.6,,,,,,32233.31,21.21,2.17,107.64,,,,,,,,,,
P-618FBCA3,High School,2022-05-10,2022-08-22,2,200-210 lbs,2.93,36.425,4232.17,4679.44,51.27,3853.805,578.665,315.5,0.435,-36.66,-5.69,-15.4,-9.05,-3.74,1919.325,1829.56,293.42,30.785,4245.59,46.52,-3.195,-5.365,3526.31,2630.03,1465.465,1648.705,2029.48,10779.63,31.7,1.915,117.655,,,,,57.5,56.0,41.0,48.15,35.3,37.7
P-AC60579C,High School,2022-05-10,2023-01-31,2,130-140 lbs,,19.215,3452.445,2126.275,34.77,3271.705,490.75,270.875,0.325,-29.785,-3.435,-13.515,-3.14,4.0,1246.395,1218.335,198.235,17.945,1945.91,31.795,-6.21,-0.955,,,,,,29903.39,21.08,2.04,103.76,,,,,,,,,,
P-B4627F27,High School,2022-05-10,2022-05-10,1,180-190 lbs,2.35,44.95,3679.98,4785.85,57.7,5317.91,536.25,339.5,0.58,-49.59,-1.68,2.85,-4.48,-0.34,1899.98,1866.54,41.54,43.34,4950.34,59.68,-11.62,4.22,2731.2,1914.6,954.83,1134.84,1469.08,44233.56,33.38,2.52,161.97,,,,,,,,,,
P-7B705402,High School,2022-05-10,2022-05-10,1,150-160 lbs,,30.75,5431.2,3381.82,49.53,6132.37,457.5,245.5,0.45,-27.24,-12.43,-28.13,-8.34,-4.5,1703.01,1662.89,190.2,29.27,3322.03,48.66,-6.68,0.92,,,,,,31750.97,26.82,2.31,130.15,,,,,,,,,,
P-6D5C299B,High School,2022-05-10,2023-02-05,2,100-110 lbs,,36.495,3370.905,2621.12,52.295,3550.73,449.75,257.875,0.555,-32.085,5.895,12.195,4.975,7.965,1183.735,1150.06,82.39,34.115,2497.67,49.97,6.555,9.025,,,,,,25385.935,24.83,2.49,139.14,,,,,,,,,,
P-8349E97C,High School,2022-05-10,2022-05-10,1,120-130 lbs,,31.15,4199.99,2601.77,45.12,4811.47,468.75,260.5,0.45,-30.8,-7.93,-8.65,-7.0,-2.64,1433.0,1428.13,142.56,28.44,2611.29,45.29,-13.84,-1.72,,,,,,49600.58,22.25,2.57,134.1,,,,,,,,,,
P-CFE08084,High School,2022-05-10,2022-05-10,1,120-130 lbs,,38.65,2698.55,2896.79,51.31,2959.32,535.25,325.25,0.5,-40.4,5.45,7.47,6.32,0.32,1261.29,1227.17,136.98,34.54,2987.56,52.92,1.44,2.07,,,,,,24059.43,26.85,1.86,102.86,,,,,,,,,,
P-9F966AF5,High School,2022-05-10,2022-05-10,1,120-130 lbs,,31.44,2297.97,2534.4,45.17,2022.67,603.5,346.75,0.35,-37.89,-8.68,-18.79,-10.99,-4.68,1128.94,1075.19,202.5,28.08,2546.68,45.39,-5.26,-5.93,,,,,,33607.18,21.77,2.02,105.95,,,,,,,,,,
P-C3AC77E7,High School,2022-05-10,2023-01-29,2,220-230 lbs,3.385,30.24,6276.545,4528.31,44.575,7039.625,495.625,283.25,0.405,-36.91,-2.54,5.725,-2.745,-8.54,2548.535,2541.565,222.565,26.65,4316.535,42.485,-0.07,-4.015,4368.38,3369.375,1462.845,1915.115,2435.62,34759.61,23.78,1.94,103.785,,,,,,,,,,
P-22CD1ECF,High School,2022-05-10,2022-05-10,1,100-110 lbs,,28.33,2596.65,1998.14,42.16,2055.56,524.25,315.75,0.38,-29.95,-4.42,9.34,-10.15,-2.58,971.44,881.0,147.69,25.67,1913.92,40.38,-6.57,0.36,,,,,,19107.38,23.86,2.06,107.14,,,,,,,,,,
P-0D833FB8,High School,2022-05-12,2023-02-12,3,130-140 lbs,4.21,32.9,4188.513,2843.603,47.26,4627.53,480.777,268.943,0.48,-32.46,7.48,12.34,6.67,-2.263,1505.99,1495.757,138.77,33.147,2875.603,47.807,6.857,-2.353,3128.6,2524.02,778.4,970.2,1651.3,64553.797,35.423,3.053,199.753,,,,,,,,,,
P-D409B7E8,High School,2022-05-12,2023-01-31,3,140-150 lbs,2.85,29.577,3157.533,2837.153,44.093,3467.923,550.0,326.583,0.387,-37.013,3.667,15.0,4.973,3.703,1301.003,1288.243,123.28,26.443,2667.237,41.457,9.23,10.133,2538.4,1877.73,912.6,1069.8,1323.4,27818.787,25.233,2.033,111.92,,,,,,,,,,
P-506B6FE2,High School,2022-05-12,2022-07-31,2,190-200 lbs,3.945,38.385,6711.85,5122.38,58.495,8108.955,424.5,241.875,0.61,-29.805,-0.965,0.36,0.77,-4.595,2203.475,2169.575,178.475,33.745,4825.675,55.1,4.315,-0.67,4251.69,3388.41,1158.855,1547.445,2082.63,43119.7,28.99,2.365,141.11,,,,,,,,,,
P-B6942244,High School,2022-05-12,2023-02-02,3,150-160 lbs,3.777,43.24,3633.23,4276.033,59.37,4040.393,530.64,288.39,0.583,-40.67,3.33,5.373,1.037,2.383,1689.603,1646.423,167.843,40.37,4209.247,58.433,10.203,3.443,3375.587,2669.05,1246.793,1708.143,2269.093,32532.89,34.667,2.843,181.643,,,,,,,,,,
P-3BFA0898,High School,2022-05-12,2023-02-05,2,100-110 lbs,,22.23,1872.965,1715.74,36.33,1543.87,562.5,345.625,0.31,-35.27,7.36,10.115,10.6,8.785,880.23,805.475,145.495,22.32,1700.58,36.04,9.87,8.175,,,,,,36937.43,19.36,2.03,97.895,,,,,,,,,,
P-0F1DA22A,High School,2022-05-12,2023-01-31,3,150-160 lbs,4.1,40.883,3710.097,4094.443,56.393,4020.697,577.417,286.083,0.553,-37.3,-10.077,-16.12,-12.273,-7.79,1698.903,1632.69,249.497,31.057,3415.487,47.03,-8.343,-7.92,3767.9,3029.66,881.3,1326.8,1890.9,35208.763,30.52,2.457,148.397,,,,,,,,,,
P-C31386E0,High School,2022-05-12,2022-08-07,2,120-130 lbs,4.215,40.99,4127.095,3493.555,60.39,4948.945,447.875,245.085,0.615,-33.67,3.17,5.86,2.9,0.825,1462.63,1450.13,71.85,37.445,3348.165,57.88,-2.61,2.315,2957.21,2390.285,1219.95,1571.415,1938.29,47606.805,14.625,2.09,85.36,,,,,,,,,,
P-73CA237C,High School,2022-05-12,2022-05-12,1,130-140 lbs,,38.72,2741.76,3501.78,55.37,2852.61,606.5,327.25,0.48,-41.6,1.44,3.51,5.86,9.08,1450.33,1426.7,286.83,33.14,3300.02,52.18,5.9,5.77,,,,,,28088.23,34.38,2.51,160.22,,,,,,,,,,
P-31D12D6E,High School,2022-05-15,2022-05-15,1,180-190 lbs,3.92,26.08,3323.38,3238.45,38.81,2936.92,624.0,353.0,0.33,-37.84,3.59,5.86,3.2,3.87,1574.32,1506.45,244.64,23.85,3171.88,38.02,-0.09,3.48,4021.27,3207.51,1131.62,1772.25,2390.46,64736.92,31.94,3.03,186.59,,,,,,,,,,
P-A6443CD4,High School,2022-05-15,2023-01-22,2,120-130 lbs,3.5,24.585,3562.01,2252.205,40.88,3480.035,489.75,272.5,0.375,-29.405,4.285,15.875,3.31,4.795,1195.26,1133.38,92.065,25.215,2251.74,40.945,7.625,0.675,2534.5,1967.58,1117.1,1577.4,1767.4,24814.6,26.125,2.185,121.095,,,,,,,,,,
P-DA63DCA3,High School,2022-05-17,2023-01-29,2,180-190 lbs,2.7,34.555,3947.555,4217.295,49.675,4454.075,523.625,349.875,0.44,-42.02,4.005,6.875,3.28,4.435,1787.665,1752.04,96.135,31.035,4105.2,48.425,-0.14,7.55,3181.5,2320.38,1185.8,1544.0,1948.6,39866.265,29.36,2.17,128.62,,,,,,,,,,
P-EA247BD1,High School,2022-05-17,2023-01-31,2,130-140 lbs,3.65,33.025,3026.555,3046.215,49.58,3245.42,501.5,338.625,0.415,-37.725,-9.2,-16.38,-14.255,-6.895,1334.015,1223.7,95.615,29.315,2912.085,47.41,2.275,-4.6,2908.5,2284.01,851.5,1106.4,1441.1,22242.01,23.835,1.935,103.57,,,,,,,,,,
P-E8AAE29A,High School,2022-05-17,2023-01-31,3,140-150 lbs,2.935,27.373,3956.427,2645.297,40.717,4367.547,490.25,307.667,0.353,-34.72,-5.14,-7.163,-2.63,3.667,1413.493,1419.687,52.09,24.377,2485.023,38.257,-0.75,4.673,2519.5,1879.17,1089.8,1506.1,1872.4,25083.827,23.51,1.963,106.743,,,,,,,,,,
P-5EBE0067,High School,2022-05-19,2022-08-02,2,160-170 lbs,,29.88,4062.695,3397.545,45.515,4780.22,566.75,292.0,0.4,-35.55,7.17,12.59,5.565,6.195,1611.45,1619.695,191.99,27.77,3456.51,46.285,0.985,4.07,,,,,,36932.845,18.83,2.095,97.765,,,,,,,,,,
P-D6B61055,High School,2022-05-19,2023-01-31,2,150-160 lbs,3.89,46.875,4735.945,4999.86,69.1,5064.485,487.875,236.875,0.695,-34.44,3.35,6.865,3.51,-2.96,1958.95,1752.275,126.88,46.505,4906.48,67.815,12.865,-3.915,3471.005,2762.77,985.275,1251.985,1608.525,34409.43,29.23,2.425,142.51,,,,,,,,,,
P-90FA00BF,High School,2022-05-19,2023-01-31,2,130-140 lbs,3.68,40.35,3630.38,3570.975,58.255,4040.085,502.25,271.75,0.555,-35.045,8.145,18.63,8.205,2.28,1468.495,1452.485,181.19,35.495,3318.89,54.18,8.205,0.125,2936.3,2307.11,1082.3,1402.7,1804.9,26886.445,32.05,2.53,155.79,,,,,,,,,,
P-40E58115,High School,2022-05-19,2022-05-19,1,130-140 lbs,,26.03,4118.72,2700.28,42.75,3707.65,464.75,260.75,0.39,-26.81,-5.68,-10.2,-4.56,-8.64,1376.68,1249.61,148.8,21.99,2375.36,37.6,-4.13,-1.45,,,,,,30888.2,15.33,1.73,73.23,,,,,,,,,,
P-8CE90D0C,High School,2022-05-19,2023-01-31,2,160-170 lbs,3.25,44.095,3015.11,4244.125,57.14,3801.9,663.5,341.125,0.485,-48.785,-6.975,-5.795,-5.205,-6.955,1798.59,1803.585,334.24,39.625,4247.16,57.18,-6.265,-4.205,3101.9,2369.25,863.6,991.0,1273.1,33610.455,39.05,2.895,199.895,,,,,,,,,,
P-F2693AA2,High School,2022-06-07,2022-06-07,1,170-180 lbs,3.7,43.6,4181.06,4568.92,58.09,5229.11,532.67,305.33,0.52,-45.02,-0.76,2.98,-3.94,-0.43,2005.43,1991.84,107.76,37.38,4838.04,61.52,-20.12,-0.89,3620.53,2857.57,1107.39,1424.02,1925.68,49745.02,33.02,3.15,199.43,,,,,57.0,54.0,39.0,38.3,34.8,49.9
P-5471A702,High School,2022-06-13,2023-01-18,3,180-190 lbs,3.277,34.447,3464.487,4013.847,47.993,3175.287,651.833,324.443,0.373,-38.897,-0.053,-2.89,-1.637,4.903,1736.017,1626.09,286.733,30.737,3796.337,45.427,-0.42,4.587,3508.59,2689.767,1164.777,1381.853,1661.007,44836.067,27.287,2.237,125.383,1083.28,957.02,-9.33,-9.8,58.0,66.667,46.0,40.3,34.25,42.9
P-A42C6154,High School,2022-06-13,2022-06-13,1,170-180 lbs,2.62,37.7,4880.1,4180.78,51.76,5683.7,487.33,286.67,0.51,-36.19,-0.07,-4.33,-2.27,3.31,1895.49,1887.32,120.57,32.34,3714.96,46.0,-1.66,2.64,2870.4,2074.88,967.38,1127.8,1423.78,35180.98,28.36,2.54,140.72,,,,,75.0,56.0,41.8,35.4,41.3,34.9
P-4BD9E5BD,High School,2022-06-14,2023-01-18,2,160-170 lbs,2.85,42.725,4269.615,4373.52,58.115,4345.63,526.46,275.29,0.55,-34.005,0.455,-0.94,-0.07,3.23,1744.235,1683.015,233.75,33.74,3657.195,48.66,1.505,3.71,2835.625,2097.38,913.905,1036.85,1182.245,36237.725,28.74,2.38,144.11,1025.69,771.78,-0.78,4.82,50.0,52.0,38.2,31.35,38.7,34.05
P-6C47BD41,High School,2022-06-20,2023-01-16,3,210-220 lbs,2.73,35.557,6865.89,5056.903,50.743,8461.797,510.887,265.667,0.473,-33.807,6.19,15.977,2.89,3.603,2584.283,2584.707,290.53,27.913,4445.377,44.603,-1.4,-1.657,3647.353,2667.603,1323.683,1741.007,2277.86,45510.51,31.077,2.273,139.5,1315.34,999.54,11.975,13.575,59.0,61.667,56.4,58.35,61.7,69.45
P-878D9001,High School,2022-06-20,2022-06-20,1,160-170 lbs,2.98,37.86,5201.89,3947.91,51.36,7151.87,442.0,292.0,0.53,-37.31,-3.48,-2.32,3.33,-3.34,1964.76,2004.1,73.1,31.55,3462.29,45.04,-2.9,-1.63,3001.59,2243.34,876.99,918.5,1018.75,25862.11,27.08,2.38,133.08,,,,,50.0,45.0,26.9,29.0,29.9,29.0
P-265825A1,High School,2022-06-20,2022-06-20,1,180-190 lbs,3.68,38.04,6036.49,4453.85,53.99,7399.8,433.5,249.0,0.64,-32.88,1.05,-1.11,-1.51,-5.0,2050.33,2011.21,33.96,35.88,4545.96,55.1,6.23,-4.81,3785.02,2973.81,1139.05,1286.25,1383.58,0.0,27.54,2.81,165.11,,,,,48.0,51.0,38.1,46.6,39.6,48.1
P-F72206F3,High School,2022-06-21,2022-06-21,1,150-160 lbs,2.14,30.75,3039.56,3332.91,47.84,2999.79,552.5,333.0,0.37,-36.74,-7.73,-22.04,-13.06,-5.45,1516.38,1293.76,187.82,28.93,3281.48,47.1,-12.21,-9.16,2147.06,1461.08,772.62,904.96,1019.42,24749.35,32.26,2.45,148.37,,,,,44.0,55.0,32.4,26.7,36.6,36.9
P-3E27235C,High School,2022-06-21,2023-02-15,2,200-210 lbs,3.84,46.19,4005.975,5611.085,61.205,4088.895,578.0,308.0,0.555,-40.685,-6.875,-3.13,-7.97,-9.45,2089.79,1932.67,314.585,38.705,4966.39,54.205,0.77,-8.49,4352.12,3450.25,1269.53,1598.615,1915.82,47817.23,31.31,2.72,167.605,1118.47,892.64,-4.17,-5.58,79.0,71.5,38.4,41.6,39.9,45.1
P-582D5C78,High School,2022-06-30,2022-12-12,3,130-140 lbs,3.04,39.293,3889.88,3155.007,51.813,5509.857,490.0,304.0,0.557,-44.443,-3.543,-0.323,-3.407,-1.7,1800.62,1818.2,85.21,36.653,3176.623,52.287,4.773,-1.533,2414.917,1818.28,955.96,1146.527,1449.633,42990.363,27.71,2.83,165.1,875.82,701.82,18.3,13.74,69.333,61.333,34.75,38.6,45.75,38.1
P-BA2CC5EB,High School,2022-06-30,2022-06-30,1,160-170 lbs,3.01,41.34,3619.74,4128.81,56.29,4106.33,573.67,288.67,0.52,-38.99,2.74,5.3,5.47,5.52,1725.95,1720.2,309.2,37.08,4073.04,55.53,8.26,3.59,2887.73,2162.63,837.97,903.29,986.25,68225.2,33.02,3.09,190.07,,,,,73.0,71.0,35.6,31.0,29.8,35.6
P-DE6132DC,High School,2022-07-05,2022-12-12,2,160-170 lbs,3.425,33.29,4470.955,3575.735,48.31,3992.36,473.665,273.0,0.465,-33.58,9.5,18.515,7.355,-0.77,1696.06,1671.955,180.59,30.59,3308.705,44.71,17.36,5.24,3202.94,2481.22,944.635,1192.62,1507.285,51514.28,25.33,2.13,114.97,776.45,776.45,12.08,12.08,60.0,61.0,48.1,43.75,48.5,41.2
P-A55F307C,High School,2022-07-05,2022-07-05,1,190-200 lbs,2.81,32.63,5834.47,4042.42,45.52,7327.83,445.25,289.5,0.51,-36.05,-8.62,0.31,-8.5,-7.4,2105.2,2137.45,77.76,27.9,3676.42,41.4,2.51,-7.73,3318.27,2449.7,1761.36,2140.9,2314.16,32503.09,25.49,2.13,121.0,,,,,66.0,60.0,37.8,39.4,27.8,37.2
P-71550C9B,High School,2022-07-05,2022-10-10,2,190-200 lbs,3.38,41.715,4040.27,5462.375,61.385,3518.19,619.835,299.665,0.485,-37.74,-0.19,-5.765,1.405,4.86,2107.89,1985.735,483.205,33.23,4708.08,52.93,7.255,2.085,3816.93,2947.03,1385.63,1564.285,1760.835,47890.66,30.04,2.365,137.085,898.89,898.89,-3.53,-3.5,65.0,64.0,37.45,38.7,23.25,30.3
P-2CA93111,High School,2022-07-08,2023-01-09,2,180-190 lbs,3.355,33.97,5679.09,4332.675,51.975,6210.18,420.5,256.0,0.625,-32.565,9.53,4.56,11.58,12.59,1985.55,1985.085,133.72,30.44,3863.775,46.365,0.67,8.835,3564.15,2747.7,1323.4,1811.5,2152.7,49740.97,21.82,2.13,100.74,1107.49,825.19,4.83,9.91,60.0,57.0,39.75,45.1,42.6,42.5
P-4F02233B,High School,2022-07-19,2022-07-19,1,170-180 lbs,3.53,43.44,4205.04,4885.34,60.25,4446.51,521.0,295.0,0.61,-41.97,16.18,15.2,14.2,13.02,1940.85,1944.36,188.42,42.26,4869.21,60.05,5.71,12.25,3600.1,2808.02,1504.1,1877.9,2180.9,24897.29,29.67,2.32,139.65,,,,,63.0,59.0,45.0,42.2,41.5,43.6
P-CF0F01B7,High School,2022-07-21,2022-07-21,1,200-210 lbs,3.55,44.73,4655.82,5732.46,60.57,5759.7,574.33,300.0,0.57,-40.76,6.12,17.82,8.98,-7.04,2190.79,2071.93,171.83,33.39,4992.38,52.75,14.16,-1.81,4218.3,3295.4,1406.5,1808.7,2177.3,40012.15,29.92,2.32,133.21,,,,,53.0,59.0,46.0,46.7,39.6,53.4
P-BD1396C1,High School,2022-07-31,2023-02-12,2,210-220 lbs,2.63,23.655,6061.875,3823.55,38.34,5800.045,475.5,292.75,0.365,-30.2,-16.29,-9.47,-9.935,-6.18,2132.24,2144.57,318.77,20.36,3359.205,33.705,-0.21,-8.535,3550.0,2571.44,1362.45,1701.5,2184.35,25746.43,20.175,1.43,69.28,,,,,,,,,,
P-1C2578B2,High School,2022-08-02,2023-01-18,2,170-180 lbs,3.655,32.975,4440.58,3764.515,46.515,4658.04,531.71,311.25,0.455,-37.32,-10.555,-7.035,-10.915,-5.525,1872.5,1882.95,226.715,30.165,3655.065,45.16,-6.915,-4.525,3695.0,2900.32,1139.4,1388.65,1759.25,47870.07,34.44,3.04,187.61,1111.55,806.6,-5.27,-5.2,58.0,53.0,45.7,44.9,45.2,53.7
P-8D39F29B,High School,2022-08-04,2023-01-29,2,170-180 lbs,,36.1,4287.2,4128.355,51.57,5259.665,520.25,305.875,0.5,-37.64,3.94,4.475,2.13,7.795,1820.485,1791.275,181.14,34.025,4110.29,51.325,6.46,3.91,,,,,,56438.56,28.465,2.725,156.175,,,,,,,,,,
P-B871047F,High School,2022-08-04,2022-08-04,1,150-160 lbs,,33.55,3726.84,3405.96,48.95,4002.29,495.75,307.25,0.45,-36.07,3.27,-2.43,-1.36,5.88,1490.13,1436.15,92.08,29.4,3311.14,47.59,-5.25,9.29,,,,,,35114.71,20.22,1.99,98.22,,,,,,,,,,
P-9CEBF499,High School,2022-08-11,2023-01-24,2,240-250 lbs,,27.19,5290.07,4637.525,41.125,5468.74,562.75,317.915,0.345,-38.02,-1.515,1.5,-0.325,3.56,2478.48,2480.965,474.36,23.67,4314.905,38.255,-3.185,3.865,,,,,,42080.035,24.67,2.095,114.145,,,,,,,,,,
P-2CD3C027,High School,2022-08-23,2023-02-15,2,150-160 lbs,2.54,26.66,5795.175,3024.7,42.035,6534.825,423.415,250.46,0.41,-28.755,6.515,20.81,3.62,0.7,1729.555,1727.055,82.03,22.965,2693.98,37.475,-3.5,2.01,2502.65,1796.475,1220.15,1555.15,1919.55,32102.055,23.69,2.16,113.97,798.52,798.52,3.83,4.75,59.0,59.5,30.3,28.8,36.5,31.9
P-D7AB96A4,High School,2022-08-29,2022-12-19,2,130-140 lbs,2.61,38.53,3152.41,3176.745,53.25,3160.49,530.96,287.04,0.475,-35.23,0.46,-4.5,0.74,-1.725,1344.965,1327.165,215.65,30.39,2884.58,48.31,-3.855,-1.395,2179.2,1574.42,982.2,1269.8,1524.1,26207.77,27.545,2.275,132.265,848.07,621.31,11.03,14.28,52.5,53.0,26.6,33.0,31.45,21.5
P-E2971AE0,High School,2022-09-13,2023-01-23,2,150-160 lbs,3.89,42.275,3894.16,4059.405,56.255,4931.215,526.665,316.835,0.575,-41.895,7.94,6.92,5.54,-1.465,1731.635,1757.495,129.485,37.12,4055.97,56.205,9.6,2.565,3465.4,2754.22,990.5,1205.75,1529.95,27777.55,34.45,2.695,174.615,1204.36,727.05,5.93,11.71,72.5,64.5,32.4,37.3,39.7,49.15
P-56649D33,High School,2022-09-15,2022-09-15,1,180-190 lbs,3.11,38.35,5638.39,4510.58,54.36,7654.76,429.67,270.0,0.6,-38.28,-2.67,0.85,-4.87,-7.71,2188.22,2242.62,91.69,29.78,4001.86,48.23,7.91,-2.62,3347.0,2533.34,1058.0,1287.5,1585.7,29019.82,32.77,2.42,152.99,,,,,63.0,58.0,48.4,40.8,52.0,50.2
P-756C33E4,High School,2022-09-26,2023-02-15,3,140-150 lbs,3.68,39.937,3470.67,3322.827,51.863,4780.17,477.443,315.113,0.553,-43.477,1.22,4.383,2.227,-1.297,1544.027,1541.733,48.1,35.167,3247.03,50.66,11.033,5.32,2942.767,2311.707,898.733,1060.433,1225.633,19961.743,27.17,1.96,114.04,950.355,646.725,-1.415,7.1,56.667,61.0,34.8,38.1,34.9,43.7
